STEP,VI_CarRealTime.Outputs.chassis_accelerations.lateral,VI_CarRealTime.Outputs.chassis_accelerations.longitudinal,VI_CarRealTime.Outputs.chassis_accelerations.pitch,VI_CarRealTime.Outputs.chassis_accelerations.roll,VI_CarRealTime.Outputs.chassis_accelerations.vertical,VI_CarRealTime.Outputs.chassis_accelerations.yaw,VI_CarRealTime.Outputs.chassis_velocities.lateral,VI_CarRealTime.Outputs.chassis_velocities.longitudinal,VI_CarRealTime.Outputs.chassis_velocities.pitch,VI_CarRealTime.Outputs.chassis_velocities.roll,VI_CarRealTime.Outputs.chassis_velocities.vertical,VI_CarRealTime.Outputs.chassis_velocities.yaw,VI_DriveSim.Inputs.Cockpit.Brake.PedalDisplacement,VI_DriveSim.Inputs.Cockpit.Brake.Pressure,VI_DriveSim.Inputs.Cockpit.Brake.Request,VI_DriveSim.Inputs.Cockpit.Brake.Status,VI_DriveSim.Inputs.Cockpit.Restart,VI_DriveSim.Inputs.Cockpit.Restore,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Acceleration,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Angle,VI_DriveSim.Inputs.Cockpit.SteeringWheel.SafetyOn,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Status,VI_DriveSim.Inputs.Cockpit.SteeringWheel.TorqueReference,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Velocity,VI_DriveSim.Inputs.Cockpit.Throttle.Request,Roundabout.EgoPedCollisionFlag,Roundabout.EgoPedEuclideanDistance,Roundabout.EntryTrigger,WorldSim.ego.Sensors.Collision.Status,Milliseconds,SSD,Actual Distance - SSD,Longitudinal Acceleration
37303,-0.07929394,0.13042399,-0.06211197,-0.00891603,-0.00242304,0.01961876,-0.39571587,27.13665886,-0.00930076,-0.00359826,-0.36536778,0.10396166,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.17700261,-0.70011465,0.0,1.0,1.764775,-0.06120036,19.75753044,0.0,49.91875412,0.0,0.0,363770,26.48946665701638,23.429287462983623,1.2794593419
37304,-0.07933611,0.12948775,-0.06346432,-0.00878485,-0.00242065,0.0200815,-0.39569399,27.14129283,-0.00936245,-0.00360713,-0.36520269,0.1039815,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.19449627,-0.7002426,0.0,1.0,1.768425,-0.06281998,19.68123417,0.0,49.91875412,0.0,0.0,363780,26.49529317582026,23.42346094417974,1.2702748275000002
37305,-0.07937777,0.12852814,-0.0640571,-0.00864434,-0.00244358,0.02056141,-0.39567255,27.14589357,-0.00942549,-0.00361586,-0.36503583,0.10400181,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.28852756,-0.70045605,0.0,1.0,1.77098,-0.06522015,19.62019715,0.0,49.91875412,0.0,0.0,363790,26.501078353091227,23.417675766908776,1.2608610534000002
37306,-0.07941893,0.127565,-0.06423415,-0.00849748,-0.00248236,0.02105927,-0.39565154,27.15046025,-0.00948911,-0.00362445,-0.36486806,0.10402262,0.0,0.0,0.16160938,2.0,0.0,0.0,-2.40976349,-0.70067796,0.0,1.0,1.771345,-0.06842938,19.57441939,0.0,49.91875412,0.0,0.0,363800,26.506821135528178,23.411932984471825,1.2514126500000002
37307,-0.07945997,0.12659654,-0.06430032,-0.00830159,-0.00252531,0.02157103,-0.39563094,27.15499288,-0.00955296,-0.00363283,-0.36469985,0.10404393,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.54280217,-0.70090973,0.0,1.0,1.770615,-0.07198497,19.4676046,0.0,49.91875412,0.0,0.0,363810,26.512521526038988,23.406232593961015,1.2419120574000002
37308,-0.07950031,0.12561892,-0.06429988,-0.00819988,-0.00257172,0.02209,-0.39561071,27.15949104,-0.00961678,-0.00364111,-0.36453153,0.10406575,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.62350592,-0.70109277,0.0,1.0,1.770615,-0.0753857,19.4676046,0.0,49.91875412,0.0,0.0,363820,26.51817898676436,23.40057513323564,1.2323216052
37309,-0.07954077,0.12464859,-0.06457832,-0.00805978,-0.00260856,0.02261714,-0.39559084,27.1639548,-0.00968063,-0.00364925,-0.36436302,0.1040881,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.58920584,-0.70118672,0.0,1.0,1.7739,-0.07775395,19.37604907,0.0,49.91875412,0.0,0.0,363830,26.523793596116484,23.39496052388352,1.2228026679
37310,-0.07958124,0.12368554,-0.06489345,-0.00793,-0.00264349,0.02314873,-0.39557132,27.16838441,-0.00974476,-0.00365725,-0.36419403,0.10411097,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.52360533,-0.70128901,0.0,1.0,1.780105,-0.07925894,19.25397504,0.0,49.91875412,0.0,0.0,363840,26.52936565903963,23.38938846096037,1.2133551474
37311,-0.07962163,0.12273531,-0.06563773,-0.00781309,-0.00266361,0.02368952,-0.39555214,27.1727802,-0.00980919,-0.00366513,-0.36402448,0.10413438,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.55049858,-0.70143232,0.0,1.0,1.78777,-0.08081677,19.10138249,0.0,49.91875412,0.0,0.0,363850,26.534895581286698,23.383858538713305,1.2040333911
37312,-0.07966194,0.12180153,-0.06706663,-0.0077039,-0.0026606,0.02424285,-0.39553329,27.17714267,-0.00987436,-0.0036729,-0.36385384,0.10415834,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.65142089,-0.70162375,0.0,1.0,1.793245,-0.08299688,18.9640492,0.0,49.91875412,0.0,0.0,363860,26.54038398268621,23.37837013731379,1.1948730093000002
