STEP,VI_CarRealTime.Outputs.chassis_accelerations.lateral,VI_CarRealTime.Outputs.chassis_accelerations.longitudinal,VI_CarRealTime.Outputs.chassis_accelerations.pitch,VI_CarRealTime.Outputs.chassis_accelerations.roll,VI_CarRealTime.Outputs.chassis_accelerations.vertical,VI_CarRealTime.Outputs.chassis_accelerations.yaw,VI_CarRealTime.Outputs.chassis_velocities.lateral,VI_CarRealTime.Outputs.chassis_velocities.longitudinal,VI_CarRealTime.Outputs.chassis_velocities.pitch,VI_CarRealTime.Outputs.chassis_velocities.roll,VI_CarRealTime.Outputs.chassis_velocities.vertical,VI_CarRealTime.Outputs.chassis_velocities.yaw,VI_DriveSim.Inputs.Cockpit.Brake.PedalDisplacement,VI_DriveSim.Inputs.Cockpit.Brake.Pressure,VI_DriveSim.Inputs.Cockpit.Brake.Request,VI_DriveSim.Inputs.Cockpit.Brake.Status,VI_DriveSim.Inputs.Cockpit.Restart,VI_DriveSim.Inputs.Cockpit.Restore,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Acceleration,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Angle,VI_DriveSim.Inputs.Cockpit.SteeringWheel.SafetyOn,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Status,VI_DriveSim.Inputs.Cockpit.SteeringWheel.TorqueReference,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Velocity,VI_DriveSim.Inputs.Cockpit.Throttle.Request,Roundabout.EgoPedCollisionFlag,Roundabout.EgoPedEuclideanDistance,Roundabout.EntryTrigger,WorldSim.ego.Sensors.Collision.Status,Milliseconds,SSD,Actual Distance - SSD,Longitudinal Acceleration
45033,-0.22555552,-0.09990113,0.05006788,-0.1054928,-0.0007515,0.33800252,-1.07305246,23.60829249,-0.01138492,-0.01407014,-0.17012906,0.30197805,0.0,0.0,0.14773733,2.0,0.0,0.0,-2.30394328,-2.2083804,0.0,1.0,3.116735,-2.4829059,0.0,0.0,34.96158398,0.0,0.0,440020,22.182229446043063,12.779354533956935,-0.9800300853
45034,-0.22581893,-0.09993587,0.05026341,-0.10433874,-0.00069722,0.33900166,-1.07388773,23.60508961,-0.0113348,-0.01417496,-0.16990146,0.30231653,0.0,0.0,0.16160938,2.0,0.0,0.0,-2.09610544,-2.2108765,0.0,1.0,3.117465,-2.48476968,0.0,0.0,34.96158398,0.0,0.0,440030,22.17843673498119,12.78314724501881,-0.9803708847
45035,-0.22608368,-0.09998026,0.05035819,-0.10302122,-0.00063976,0.33995785,-1.07472529,23.60188598,-0.01128455,-0.01427848,-0.16967321,0.30265599,0.0,0.0,0.16160938,2.0,0.0,0.0,-1.83965905,-2.21334694,0.0,1.0,3.121115,-2.48688633,0.0,0.0,34.96158398,0.0,0.0,440040,22.174643348442736,12.786940631557265,-0.9808063506
45036,-0.22634828,-0.10004122,0.05047378,-0.10180742,-0.00058448,0.34086608,-1.07556512,23.59868107,-0.01123418,-0.01438079,-0.16944434,0.30299638,0.0,0.0,0.16160938,2.0,0.0,0.0,-1.51247179,-2.21577924,0.0,1.0,3.12513,-2.4887796,0.0,0.0,34.96158398,0.0,0.0,440050,22.170848659062106,12.790735320937896,-0.9814043682
45037,-0.22661352,-0.10011507,0.05056266,-0.10056726,-0.00052917,0.34172612,-1.07640722,23.59547438,-0.0111837,-0.01448188,-0.16921487,0.30333765,0.0,0.0,0.16160938,2.0,0.0,0.0,-1.14343793,-2.21818039,0.0,1.0,3.127685,-2.49001062,0.0,0.0,34.96158398,0.0,0.0,440060,22.16705207513229,12.79453190486771,-0.9821288367
45038,-0.22687875,-0.10020361,0.05068742,-0.09944218,-0.00047654,0.34253638,-1.07725158,23.59226538,-0.0111331,-0.01458185,-0.16898487,0.30367976,0.0,0.0,0.14773733,2.0,0.0,0.0,-0.77240086,-2.22056253,0.0,1.0,3.126955,-2.49043812,0.0,0.0,34.96158398,0.0,0.0,440070,22.1632529695636,12.7983310104364,-0.9829974141
45039,-0.22714559,-0.10029895,0.05072763,-0.09816582,-0.00042134,0.34329909,-1.07809822,23.58905378,-0.01108243,-0.01468056,-0.1687543,0.30402265,0.0,0.0,0.14773733,2.0,0.0,0.0,-0.46172643,-2.22294976,0.0,1.0,3.121115,-2.49021572,0.0,0.0,34.96158398,0.0,0.0,440080,22.159450999517453,12.802132980482549,-0.9839326995
45040,-0.22741341,-0.1003986,0.05074498,-0.09686724,-0.00036677,0.34401221,-1.07894717,23.58583925,-0.01103172,-0.01477798,-0.16852314,0.30436629,0.0,0.0,0.14773733,2.0,0.0,0.0,-0.22686301,-2.22536536,0.0,1.0,3.113085,-2.4897335,0.0,0.0,34.96158398,0.0,0.0,440090,22.155645774883865,12.805938205116137,-0.984910266
45041,-0.22768232,-0.10051198,0.05071996,-0.09554377,-0.00031133,0.34467506,-1.07979844,23.58262166,-0.01098101,-0.01487409,-0.1682914,0.30471061,0.0,0.0,0.14773733,2.0,0.0,0.0,-0.02393612,-2.22779605,0.0,1.0,3.10688,-2.48928323,0.0,0.0,34.96158398,0.0,0.0,440100,22.151837142372827,12.809746837627172,-0.9860225238
45042,-0.22795235,-0.10063332,0.05066935,-0.09419477,-0.00025607,0.34528743,-1.08065208,23.57940054,-0.01093032,-0.01496885,-0.16805905,0.30505557,0.0,0.0,0.14773733,2.0,0.0,0.0,0.17769102,-2.23022622,0.0,1.0,3.10469,-2.4889658,0.0,0.0,34.96158398,0.0,0.0,440110,22.148024546308623,12.813559433691374,-0.9872128692
