STEP,VI_CarRealTime.Outputs.chassis_accelerations.lateral,VI_CarRealTime.Outputs.chassis_accelerations.longitudinal,VI_CarRealTime.Outputs.chassis_accelerations.pitch,VI_CarRealTime.Outputs.chassis_accelerations.roll,VI_CarRealTime.Outputs.chassis_accelerations.vertical,VI_CarRealTime.Outputs.chassis_accelerations.yaw,VI_CarRealTime.Outputs.chassis_velocities.lateral,VI_CarRealTime.Outputs.chassis_velocities.longitudinal,VI_CarRealTime.Outputs.chassis_velocities.pitch,VI_CarRealTime.Outputs.chassis_velocities.roll,VI_CarRealTime.Outputs.chassis_velocities.vertical,VI_CarRealTime.Outputs.chassis_velocities.yaw,VI_DriveSim.Inputs.Cockpit.Brake.PedalDisplacement,VI_DriveSim.Inputs.Cockpit.Brake.Pressure,VI_DriveSim.Inputs.Cockpit.Brake.Request,VI_DriveSim.Inputs.Cockpit.Brake.Status,VI_DriveSim.Inputs.Cockpit.Restart,VI_DriveSim.Inputs.Cockpit.Restore,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Acceleration,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Angle,VI_DriveSim.Inputs.Cockpit.SteeringWheel.SafetyOn,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Status,VI_DriveSim.Inputs.Cockpit.SteeringWheel.TorqueReference,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Velocity,VI_DriveSim.Inputs.Cockpit.Throttle.Request,Roundabout.EgoPedCollisionFlag,Roundabout.EgoPedEuclideanDistance,Roundabout.EntryTrigger,WorldSim.ego.Sensors.Collision.Status,Milliseconds,SSD,Actual Distance - SSD,Longitudinal Acceleration
37433,-0.25886116,0.09893279,-0.05546866,0.05505737,-0.00889517,-0.0080058,-1.21555211,26.98435704,-0.00285901,-0.00539719,-0.32091114,0.34403115,0.0,0.0,0.28645783,2.0,0.0,0.0,11.09007815,-2.10067761,0.0,1.0,2.08707,0.88457636,19.22345653,0.0,34.97830713,0.0,0.0,329410,26.29821770830143,8.680089421698568,0.9705306699
37434,-0.25883603,0.09899477,-0.05503087,0.05648515,-0.00889785,-0.00950322,-1.21540793,26.98827138,-0.00291426,-0.00534144,-0.32115402,0.34402241,0.0,0.0,0.28645783,2.0,0.0,0.0,11.0648214,-2.09945437,0.0,1.0,2.1024,0.89641609,19.23871578,0.0,34.97830713,0.0,0.0,329420,26.30312701855428,8.675180111445716,0.9711386937
37435,-0.25880889,0.09905428,-0.05449558,0.05791384,-0.00890321,-0.01102198,-1.21526174,26.99218782,-0.00296906,-0.00528427,-0.32139542,0.34401217,0.0,0.0,0.28645783,2.0,0.0,0.0,11.02547152,-2.09822126,0.0,1.0,2.107875,0.90821455,19.23871578,0.0,34.97830713,0.0,0.0,329430,26.308039280342985,8.670267849657012,0.9717224868
37436,-0.25877979,0.09911166,-0.05393959,0.05934484,-0.00890879,-0.01256123,-1.21511353,26.99610629,-0.00302333,-0.00522567,-0.32163544,0.3440004,0.0,0.0,0.25871373,2.0,0.0,0.0,11.01764812,-2.09697925,0.0,1.0,2.09802,0.91982908,19.23871578,0.0,34.97830713,0.0,0.0,329440,26.31295440637157,8.665352723628427,0.9722853846
37437,-0.25874742,0.09916251,-0.05327207,0.06049672,-0.00891815,-0.01412452,-1.21496322,27.00002653,-0.00307694,-0.00516592,-0.32187424,0.34398708,0.0,0.0,0.25871373,2.0,0.0,0.0,11.15247413,-2.09571617,0.0,1.0,2.083055,0.93099957,19.22345653,0.0,34.97830713,0.0,0.0,329450,26.317872070972296,8.660435059027701,0.9727842231
37438,-0.25871483,0.09922174,-0.0527764,0.06192764,-0.008921,-0.01569932,-1.21481083,27.00394871,-0.00312997,-0.00510475,-0.32211173,0.34397218,0.0,0.0,0.24484168,2.0,0.0,0.0,10.9942697,-2.09443869,0.0,1.0,2.083055,0.94228434,19.22345653,0.0,34.97830713,0.0,0.0,329460,26.322792487850236,8.655514642149761,0.9733652694
37439,-0.25867999,0.09928059,-0.05231778,0.0632379,-0.00892245,-0.01729435,-1.21465633,27.00787287,-0.00318245,-0.00504226,-0.32234787,0.34395571,0.0,0.0,0.24484168,2.0,0.0,0.0,11.08847831,-2.09317133,0.0,1.0,2.089625,0.95368254,19.22345653,0.0,34.97830713,0.0,0.0,329470,26.3277157076637,8.650591422336298,0.9739425879
37440,-0.25864433,0.09934547,-0.05193163,0.06470688,-0.00892082,-0.01890398,-1.21449974,27.0117992,-0.00323451,-0.0049783,-0.3225825,0.34393763,0.0,0.0,0.24484168,2.0,0.0,0.0,11.00691951,-2.09189435,0.0,1.0,2.06809,0.96499456,19.22345653,0.0,34.97830713,0.0,0.0,329480,26.332641969291345,8.645665160708653,0.9745790607
37441,-0.25860698,0.0994051,-0.0515386,0.06618415,-0.00891817,-0.02053055,-1.21434104,27.01572781,-0.00328619,-0.00491288,-0.32281557,0.34391793,0.0,0.0,0.24484168,2.0,0.0,0.0,10.95469631,-2.09062988,0.0,1.0,2.058235,0.97594832,19.20819727,0.0,34.97830713,0.0,0.0,329490,26.33757141129032,8.640735718709678,0.975164031
37442,-0.25856781,0.09947295,-0.05111827,0.0676581,-0.00891662,-0.02217184,-1.21418021,27.01965849,-0.00333747,-0.00484598,-0.32304706,0.3438966,0.0,0.0,0.24484168,2.0,0.0,0.0,10.89797278,-2.08936821,0.0,1.0,2.06809,0.98652204,19.20819727,0.0,34.97830713,0.0,0.0,329500,26.34250377069328,8.635803359306717,0.9758296395
37443,-0.25852678,0.09954142,-0.05072026,0.06912793,-0.00891394,-0.02382618,-1.21401724,27.02359151,-0.00338832,-0.00477761,-0.32327701,0.34387362,0.0,0.0,0.24484168,2.0,0.0,0.0,10.79453863,-2.08809545,0.0,1.0,2.07028,0.99695986,19.20819727,0.0,34.91763177,0.0,0.0,329510,26.347439386844783,8.570192383155216,0.9765013302
37444,-0.25848389,0.09960945,-0.05027831,0.07059845,-0.00891232,-0.02549308,-1.21385209,27.02752689,-0.00343878,-0.00470777,-0.32350539,0.34384898,0.0,0.0,0.24484168,2.0,0.0,0.0,10.69885315,-2.08679444,0.0,1.0,2.061885,1.00729895,19.20819727,0.0,34.91763177,0.0,0.0,329520,26.352378285417732,8.565253484582268,0.9771687045
37445,-0.25843913,0.09967626,-0.04976931,0.07207478,-0.00891258,-0.02717188,-1.21368475,27.03146459,-0.0034888,-0.00463647,-0.32373225,0.34382266,0.0,0.0,0.23096963,2.0,0.0,0.0,10.57638055,-2.08545472,0.0,1.0,2.04911,1.01812666,19.20819727,0.0,34.91763177,0.0,0.0,329530,26.357320416784603,8.560311353215397,0.9778241106
37446,-0.25839177,0.09973906,-0.04913703,0.07341675,-0.00891686,-0.02886382,-1.21351518,27.03540447,-0.00353826,-0.00456382,-0.32395774,0.34379467,0.0,0.0,0.23096963,2.0,0.0,0.0,10.53504601,-2.08410804,0.0,1.0,2.039985,1.02903798,19.20819727,0.0,34.91763177,0.0,0.0,329540,26.362265605784856,8.555366164215144,0.9784401786
37447,-0.25834325,0.09980508,-0.04852435,0.07489157,-0.00891994,-0.03056197,-1.21334337,27.03934659,-0.00358712,-0.00448969,-0.32418188,0.34376497,0.0,0.0,0.23096963,2.0,0.0,0.0,10.45518336,-2.08275873,0.0,1.0,2.037065,1.03955332,19.17767876,0.0,34.91763177,0.0,0.0,329550,26.36721392826949,8.55041784173051,0.9790878348
37448,-0.25829285,0.09987148,-0.04796229,0.07635626,-0.00892098,-0.03226863,-1.2131693,27.04329096,-0.00363538,-0.0044141,-0.32440471,0.34373358,0.0,0.0,0.23096963,2.0,0.0,0.0,10.33068071,-2.08143164,0.0,1.0,2.037795,1.05010667,19.17767876,0.0,34.91763177,0.0,0.0,329560,26.372165397341092,8.545466372658908,0.9797392188
37449,-0.25824095,0.09993856,-0.04754764,0.0778552,-0.00891523,-0.03398431,-1.21299297,27.0472376,-0.00368307,-0.00433705,-0.32462616,0.34370047,0.0,0.0,0.23096963,2.0,0.0,0.0,10.16309834,-2.08011748,0.0,1.0,2.035605,1.06044385,19.17767876,0.0,34.91763177,0.0,0.0,329570,26.377120038660316,8.540511731339684,0.9803972736
37450,-0.25818679,0.10000554,-0.04711507,0.07929928,-0.0089116,-0.03570739,-1.21281435,27.05118652,-0.00373035,-0.0042585,-0.32484602,0.34366565,0.0,0.0,0.23096963,2.0,0.0,0.0,9.99909347,-2.07880271,0.0,1.0,2.031225,1.0703877,19.20819727,0.0,34.91763177,0.0,0.0,329580,26.382077865339394,8.535553904660606,0.9810543474
37451,-0.25813079,0.10006385,-0.04658198,0.08074194,-0.0089101,-0.03743985,-1.21263342,27.05513771,-0.0037772,-0.00417852,-0.32506435,0.34362909,0.0,0.0,0.23096963,2.0,0.0,0.0,9.88709178,-2.07746823,0.0,1.0,2.025385,1.08006546,19.20819727,0.0,34.91763177,0.0,0.0,329590,26.38703886538187,8.530592904618128,0.9816263685
37452,-0.25807291,0.10012706,-0.04584743,0.08218197,-0.00891538,-0.03918186,-1.21245016,27.05909085,-0.00382351,-0.00409709,-0.32528125,0.3435908,0.0,0.0,0.23096963,2.0,0.0,0.0,9.86285336,-2.07609653,0.0,1.0,2.022465,1.0897532,19.20819727,0.0,34.91763177,0.0,0.0,329600,26.392002637523248,8.525629132476752,0.9822464586
