STEP,VI_CarRealTime.Outputs.chassis_accelerations.lateral,VI_CarRealTime.Outputs.chassis_accelerations.longitudinal,VI_CarRealTime.Outputs.chassis_accelerations.pitch,VI_CarRealTime.Outputs.chassis_accelerations.roll,VI_CarRealTime.Outputs.chassis_accelerations.vertical,VI_CarRealTime.Outputs.chassis_accelerations.yaw,VI_CarRealTime.Outputs.chassis_velocities.lateral,VI_CarRealTime.Outputs.chassis_velocities.longitudinal,VI_CarRealTime.Outputs.chassis_velocities.pitch,VI_CarRealTime.Outputs.chassis_velocities.roll,VI_CarRealTime.Outputs.chassis_velocities.vertical,VI_CarRealTime.Outputs.chassis_velocities.yaw,VI_DriveSim.Inputs.Cockpit.Brake.PedalDisplacement,VI_DriveSim.Inputs.Cockpit.Brake.Pressure,VI_DriveSim.Inputs.Cockpit.Brake.Request,VI_DriveSim.Inputs.Cockpit.Brake.Status,VI_DriveSim.Inputs.Cockpit.Restart,VI_DriveSim.Inputs.Cockpit.Restore,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Acceleration,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Angle,VI_DriveSim.Inputs.Cockpit.SteeringWheel.SafetyOn,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Status,VI_DriveSim.Inputs.Cockpit.SteeringWheel.TorqueReference,VI_DriveSim.Inputs.Cockpit.SteeringWheel.Velocity,VI_DriveSim.Inputs.Cockpit.Throttle.Request,Roundabout.EgoPedCollisionFlag,Roundabout.EgoPedEuclideanDistance,Roundabout.EntryTrigger,WorldSim.ego.Sensors.Collision.Status,Milliseconds,SSD,Actual Distance - SSD,Longitudinal Acceleration
42243,-0.06281825,-0.07420035,0.02237204,0.43008354,0.00221341,-1.68976776,-1.07002934,25.27035955,0.00065832,0.07344015,-0.1712778,0.25421189,0.0,0.0,0.09224913,2.0,0.0,0.0,37.78568784,-0.66139573,0.0,1.0,-4.99174,12.01731958,0.0,0.0,34.96816328,0.0,0.0,403470,24.179052723825592,10.789110556174409,-0.7279054335
42244,-0.06105925,-0.07421162,0.02194576,0.43174143,0.00223694,-1.69516195,-1.06582669,25.26800762,0.00068039,0.07387084,-0.17113698,0.25251956,0.0,0.0,0.09224913,2.0,0.0,0.0,37.48891876,-0.64806127,0.0,1.0,-5.01656,12.06046702,0.0,0.0,34.96816328,0.0,0.0,403480,24.17618664986165,10.79197663013835,-0.7280159922000001
42245,-0.0592935,-0.07421986,0.02152893,0.43339119,0.00225963,-1.70054992,-1.06160529,25.26565237,0.00070203,0.07430317,-0.17099573,0.25082184,0.0,0.0,0.09224913,2.0,0.0,0.0,37.37253695,-0.63471994,0.0,1.0,-5.038825,12.1028787,0.0,0.0,34.96816328,0.0,0.0,403490,24.173316644991765,10.794846635008234,-0.7280968266
42246,-0.05752084,-0.07423293,0.02110469,0.43500551,0.00228277,-1.70593259,-1.05736503,25.26329392,0.00072325,0.07473716,-0.17085406,0.24911874,0.0,0.0,0.09224913,2.0,0.0,0.0,37.43420175,-0.62137543,0.0,1.0,-5.07204,12.14442892,0.0,0.0,34.96816328,0.0,0.0,403500,24.170442855919987,10.797720424080012,-0.7282250433
42247,-0.05574118,-0.0742468,0.02068339,0.43656538,0.00230563,-1.71131076,-1.05310578,25.2609321,0.00074405,0.07517274,-0.17071196,0.24741025,0.0,0.0,0.10612118,2.0,0.0,0.0,37.58408348,-0.60803463,0.0,1.0,-5.09832,12.18493752,0.0,0.0,34.96816328,0.0,0.0,403510,24.16756507598167,10.800598204018328,-0.7283611080000001
42248,-0.05395492,-0.07425897,0.02020176,0.43813807,0.00233142,-1.71668429,-1.04882745,25.25856697,0.00076437,0.07560993,-0.17056934,0.24569639,0.0,0.0,0.10612118,2.0,0.0,0.0,37.69347138,-0.59468202,0.0,1.0,-5.124235,12.22444706,0.0,0.0,34.96816328,0.0,0.0,403520,24.16468337877469,10.803479901225309,-0.7284804957
42249,-0.05216122,-0.07427657,0.01977691,0.43957766,0.00235406,-1.72205509,-1.04452989,25.2561984,0.00078425,0.07604859,-0.17042624,0.24397715,0.0,0.0,0.10612118,2.0,0.0,0.0,37.66645003,-0.58130517,0.0,1.0,-5.142485,12.26333545,0.0,0.0,34.96816328,0.0,0.0,403530,24.16179760640202,10.80636567359798,-0.7286531517
42250,-0.05036051,-0.07429613,0.01935865,0.44095076,0.00237623,-1.72742225,-1.040213,25.25382629,0.00080369,0.07648865,-0.1702827,0.24225255,0.0,0.0,0.10612118,2.0,0.0,0.0,37.515529,-0.56788815,0.0,1.0,-5.149785,12.30195098,0.0,0.0,34.96816328,0.0,0.0,403540,24.158907637541457,10.809255642458544,-0.7288450353000001
42251,-0.04855287,-0.07431737,0.01894177,0.44225281,0.0023981,-1.73278539,-1.03587665,25.25145057,0.00082272,0.07693006,-0.17013873,0.24052258,0.0,0.0,0.10612118,2.0,0.0,0.0,37.33170831,-0.55440379,0.0,1.0,-5.16475,12.34075036,0.0,0.0,34.96816328,0.0,0.0,403550,24.15601338743837,10.812149892561628,-0.7290533996999999
42252,-0.04673836,-0.07434001,0.01852155,0.44348121,0.00241984,-1.73814404,-1.03152072,25.2490712,0.00084132,0.07737272,-0.16999433,0.23878725,0.0,0.0,0.10612118,2.0,0.0,0.0,37.21004513,-0.54084041,0.0,1.0,-5.17424,12.3801559,0.0,0.0,34.96816328,0.0,0.0,403560,24.15311480789836,10.81504847210164,-0.7292754981
42253,-0.04491707,-0.07436373,0.01809433,0.44463477,0.00244158,-1.74349767,-1.02714511,25.24668814,0.00085951,0.07781658,-0.1698495,0.23704657,0.0,0.0,0.10612118,2.0,0.0,0.0,37.17384211,-0.52721933,0.0,1.0,-5.18519,12.42014765,0.0,0.0,34.90825617,0.0,0.0,403570,24.15021185073573,10.758044319264272,-0.7295081913000001
42254,-0.04308909,-0.07438856,0.01771022,0.44571147,0.00246172,-1.74884546,-1.0227497,25.24430136,0.00087726,0.07826155,-0.16970423,0.23530053,0.0,0.0,0.10612118,2.0,0.0,0.0,37.148692,-0.51359814,0.0,1.0,-5.21731,12.46019403,0.08835108,0.0,34.90825617,0.0,0.0,403580,24.147304479954435,10.760951690045566,-0.7297517736000001
42255,-0.04125445,-0.07441103,0.01755444,0.4467092,0.00247396,-1.7541859,-1.01833438,25.24191084,0.00089462,0.07870755,-0.16955858,0.23354915,0.0,0.0,0.10612118,2.0,0.0,0.0,37.04271053,-0.5000406,0.0,1.0,-5.23629,12.49933519,0.11886959,0.0,34.90825617,0.0,0.0,403590,24.144392671745603,10.763863498254398,-0.7299722043000001
42256,-0.03941321,-0.07443865,0.01767147,0.44762899,0.00247779,-1.75951748,-1.01389905,25.23951666,0.00091183,0.07915452,-0.16941281,0.23179243,0.0,0.0,0.10612118,2.0,0.0,0.0,36.84161964,-0.48656519,0.0,1.0,-5.26768,12.53662522,0.11886959,0.0,34.90825617,0.0,0.0,403600,24.141476524104245,10.766779645895756,-0.7302431564999999
42257,-0.03756546,-0.07446395,0.01779564,0.44847707,0.00248158,-1.76483896,-1.00944361,25.23711867,0.00092914,0.07960237,-0.16926722,0.23003039,0.0,0.0,0.10612118,2.0,0.0,0.0,36.58773342,-0.47316058,0.0,1.0,-5.26987,12.57162046,0.11886959,0.0,34.90825617,0.0,0.0,403610,24.13855585488397,10.769700315116031,-0.7304913495
42258,-0.03571126,-0.07448316,0.01771676,0.44925815,0.00249238,-1.77014799,-1.00496795,25.23471701,0.00094658,0.08005103,-0.16912182,0.22826303,0.0,0.0,0.10612118,2.0,0.0,0.0,36.31062232,-0.45979952,0.0,1.0,-5.28666,12.60440724,0.21042512,0.0,34.90825617,0.0,0.0,403620,24.135630835157453,10.772625334842548,-0.7306797996000001
42259,-0.03385053,-0.07449483,0.0175754,0.44996428,0.00250585,-1.77544078,-1.00047196,25.23231195,0.00096393,0.08050044,-0.16897637,0.22649036,0.0,0.0,0.11999323,2.0,0.0,0.0,36.01834863,-0.44643488,0.0,1.0,-5.29031,12.63559859,0.24094363,0.0,34.90825617,0.0,0.0,403630,24.132701794289712,10.77555437571029,-0.7307942823
42260,-0.03198364,-0.0744957,0.01742741,0.4506458,0.00252156,-1.78071352,-0.99595556,25.22990388,0.00098109,0.08095056,-0.16883067,0.22471242,0.0,0.0,0.11999323,2.0,0.0,0.0,35.73582749,-0.433019,0.0,1.0,-5.29688,12.66617054,0.2867214,0.0,34.90825617,0.0,0.0,403640,24.12976920772763,10.778486962272371,-0.730802817
42261,-0.03010976,-0.07449104,0.01729858,0.45118318,0.00253637,-1.78596566,-0.99141863,25.227493,0.00099813,0.08140126,-0.16868481,0.22292921,0.0,0.0,0.11999323,2.0,0.0,0.0,35.43949619,-0.41953828,0.0,1.0,-5.29907,12.69684534,0.2867214,0.0,34.90825617,0.0,0.0,403650,24.126833319470048,10.781422850529951,-0.7307571024
42262,-0.02822874,-0.07447609,0.01703866,0.45153904,0.00255945,-1.79119228,-0.98686105,25.22507963,0.00101505,0.08185243,-0.16853875,0.22114076,0.0,0.0,0.11999323,2.0,0.0,0.0,35.08558419,-0.40600584,0.0,1.0,-5.30418,12.7276292,0.2867214,0.0,34.90825617,0.0,0.0,403660,24.12389451959929,10.784361650400715,-0.7306104429
42263,-0.02634201,-0.0744466,0.01653284,0.45189677,0.00259054,-1.7963919,-0.98228271,25.22266425,0.00103165,0.08230393,-0.16839209,0.2193471,0.0,0.0,0.13386528,2.0,0.0,0.0,34.6366928,-0.39245908,0.0,1.0,-5.31221,12.75815685,0.36301767,0.0,34.84833333,0.0,0.0,403670,24.120953392956675,10.727379937043327,-0.7303211460000001
42264,-0.02444846,-0.07441074,0.01606272,0.45199819,0.00262028,-1.80155722,-0.97768349,25.22024719,0.00104779,0.08275559,-0.16824473,0.21754825,0.0,0.0,0.13386528,2.0,0.0,0.0,34.06717872,-0.37894918,0.0,1.0,-5.33192,12.78796104,0.40879543,0.0,34.84833333,0.0,0.0,403680,24.118010341649075,10.730322988350927,-0.7299693594000001
42265,-0.02254888,-0.0743618,0.01565312,0.45180231,0.00264842,-1.80667661,-0.97306327,25.21782878,0.00106345,0.08320712,-0.16809663,0.21574426,0.0,0.0,0.13386528,2.0,0.0,0.0,33.37366098,-0.36555821,0.0,1.0,-5.3582,12.81610425,0.4545732,0.0,34.84833333,0.0,0.0,403690,24.115065767717457,10.733267562282547,-0.7294892580000001
42266,-0.02064445,-0.07430883,0.01537728,0.45141496,0.00267478,-1.81175036,-0.96842203,25.21540947,0.00107871,0.08365838,-0.16794785,0.21393517,0.0,0.0,0.13386528,2.0,0.0,0.0,32.56568429,-0.35233016,0.0,1.0,-5.289945,12.8416538,0.4545732,0.0,34.84833333,0.0,0.0,403700,24.11212021923564,10.736213110764364,-0.7289696223000001
42267,-0.01873592,-0.07424775,0.01517611,0.45105467,0.00270191,-1.8167906,-0.96375975,25.21298941,0.00109371,0.08410934,-0.16779841,0.21212103,0.0,0.0,0.13386528,2.0,0.0,0.0,31.67471768,-0.33923419,0.0,1.0,-5.19176,12.86460068,0.46983245,0.0,34.84833333,0.0,0.0,403710,24.1091738789551,10.739159451044902,-0.7283704275
42268,-0.01682323,-0.07417774,0.01483543,0.45083771,0.00273328,-1.82180476,-0.95907641,25.21056886,0.00110851,0.08456011,-0.16764835,0.21030186,0.0,0.0,0.11999323,2.0,0.0,0.0,30.77204749,-0.32617485,0.0,1.0,-5.52537,12.88574935,0.50035096,0.0,34.84833333,0.0,0.0,403720,24.10622706351021,10.742106266489792,-0.7276836294000001
